5.547858244363192e-08	-3.672148694476517e-38	1.806694737384864e-16
1.2565729522064097	0.09268329282741561	0.09268586037747749
1.7679726176948625	0.18347022618309744	0.18348470814569182
2.15412506092527	0.27237278310325114	0.27240020792418296
2.4743804048244353	0.3593929461905431	0.35943499284708996
2.7518426564644565	0.44452587921629066	0.4445903815520457
2.99841518682469	0.527776715328211	0.5278662232651063
3.221199352370155	0.6091439915292013	0.6092608838695356
3.4248405672854667	0.6886187920591382	0.6887713735600836
3.6125775511985827	0.7661959551480305	0.766393604491504
3.786776495122075	0.8418769122976828	0.8421227557204821
3.9492292783629925	0.9156567221086015	0.915953713605142
4.1013319264155275	0.9875270557916087	0.9878815493890715
4.244197363068371	1.057483009764911	1.0579019924584667
4.3787298330912225	1.1255252489269116	1.1260118579629297
4.5056758265786305	1.1916524270251359	1.192209391098787
4.625659992445655	1.2558648922897706	1.256494497063781
4.739211124828164	1.3181654210578166	1.318868834954897
4.846781387081855	1.3785711100736167	1.379335764948295
4.94876080964887	1.4371737289782263	1.4379001500837145
5.0454884101101	1.493779113504688	1.4945680259175362
5.137260850928199	1.548496098327981	1.549346162256806
5.224339270461776	1.6013383426373928	1.602241550268665
5.306954737303118	1.6522995059760404	1.6532608547506946
5.385312652313171	1.7013913018031186	1.702409874726037
5.422953093659995	1.7252348314465182	1.7262844816936034
5.346653951062616	1.677079559145909	1.6780688355578326
5.266191479359241	1.6270502839252128	1.6279853241486772
5.181371722876447	1.5751528345011598	1.576028769135517
5.091976941469469	1.5213749566539756	1.52219287341203
4.997761641252539	1.4657004336785613	1.4664707400215624
4.898447680804517	1.4081502375985158	1.4088554212000397
4.793718175786766	1.3486065188765755	1.3493404539478921
4.683209820693817	1.2872537054319975	1.2879203402437716
4.566503094152353	1.223997907135471	1.2245909349982875
4.443109586950155	1.1588282404502452	1.1593497127116277
4.312455345030151	1.0917434653327565	1.092195893915396
4.1738585760175475	1.022744102710156	1.0231304240396581
4.026499190462693	0.9518322605908066	0.9521558094299523
3.8693761845397736	0.8790047466133312	0.8792758268814196
3.701246329637601	0.8042737516799295	0.8044951333261149
3.5205330187790334	0.7276441132524153	0.7278188103783239
3.325185271297886	0.649120462586931	0.6492518836560878
3.11244878658023	0.5686959582837693	0.5687988587237718
2.878470742981153	0.4863866108509696	0.4864633139692492
2.617561115962255	0.4021946280910737	0.4022475858444076
2.320653912560432	0.3161182913437839	0.31615257403400304
1.9715524280251544	0.22815699410085283	0.22817768389318246
1.535050285660731	0.13831211943074823	0.13832091172348457
0.8907950331292195	0.04657834735747045	0.046579066090557834
0.8907950331292258	0.046578347354385825	0.0465790660905585
1.5350502856607349	0.1383121194416766	0.13832091172348523
1.971552428025157	0.22815699410966037	0.22817768389318302
2.320653912560432	0.31611829133934255	0.31615257403400304
2.6175611159622574	0.4021946280894312	0.40224758584440834
2.878470742981153	0.48638661085798357	0.4864633139692492
3.1124487865802313	0.5686959582875362	0.5687988587237723
3.325185271297886	0.6491204625806984	0.6492518836560878
3.5205330187790347	0.7276441132557949	0.7278188103783246
3.701246329637601	0.8042737516866713	0.8044951333261149
3.8693761845397754	0.8790047466067407	0.8792758268814205
4.026499190462693	0.9518322605944626	0.9521558094299523
4.173858576017548	1.022744102726261	1.0231304240396586
4.312455345030151	1.091743465326046	1.092195893915396
4.443109586950156	1.1588282404634322	1.1593497127116281
4.566503094152353	1.223997907144169	1.2245909349982875
4.683209820693818	1.2872537054318622	1.2879203402437724
4.793718175786766	1.348606518876957	1.3493404539478921
4.898447680804517	1.4081502375985009	1.4088554212000397
4.997761641252539	1.4657004336786	1.4664707400215624
5.091976941469469	1.5213749566538517	1.52219287341203
5.181371722876447	1.5751528345011538	1.576028769135517
5.266191479359241	1.6270502839251828	1.6279853241486772
5.346653951062616	1.6770795591459229	1.6780688355578326
5.422953093659995	1.7252348314465031	1.7262844816936034
5.385312652313171	1.701391301803109	1.702409874726037
5.306954737303118	1.6522995059760297	1.6532608547506946
5.224339270461777	1.6013383426372365	1.6022415502686655
5.137260850928199	1.5484960983279923	1.549346162256806
5.0454884101101	1.49377911350434	1.4945680259175362
4.94876080964887	1.437173728978202	1.4379001500837145
4.846781387081853	1.3785711100738147	1.3793357649482942
4.739211124828164	1.3181654210576854	1.318868834954897
4.625659992445655	1.2558648922914608	1.256494497063781
4.5056758265786305	1.1916524270204283	1.192209391098787
4.378729833091221	1.1255252489229974	1.1260118579629286
4.24419736306837	1.0574830097682204	1.0579019924584663
4.1013319264155275	0.9875270558015254	0.9878815493890715
3.9492292783629925	0.9156567221152848	0.915953713605142
3.7867764951220733	0.8418769122942971	0.8421227557204815
3.612577551198582	0.7661959551482704	0.7663936044915033
3.4248405672854667	0.6886187920625256	0.6887713735600836
3.221199352370155	0.609143991526897	0.6092608838695356
2.998415186824688	0.5277767153335489	0.5278662232651056
2.7518426564644547	0.4445258792161452	0.4445903815520451
2.4743804048244353	0.3593929461888959	0.35943499284708996
2.1541250609252653	0.27237278308846613	0.2724002079241819
1.7679726176948594	0.18347022617150485	0.18348470814569118
1.2565729522064055	0.0926832928390413	0.09268586037747685
5.547858244363192e-08	-2.9514147926869725e-38	1.806694737384864e-16
5.547858244363192e-08	-2.3559565110353078e-39	1.8058191263083124e-16
1.2565729522064097	0.09263888622542975	0.09264048545260362
1.7679726176948625	0.18338804001964124	0.18339256053700095
2.15412506092527	0.27224155075916945	0.2722580607504596
2.4743804048244353	0.35921066660280937	0.3592383080949405
2.7518426564644565	0.44429544882998784	0.4443339691472971
2.99841518682469	0.5274946344380859	0.527544977029309
3.221199352370155	0.6088083035590349	0.6088705237783606
3.4248405672854667	0.6882342099593953	0.6883091234808029
3.6125775511985827	0.7657661222975285	0.7658587404327328
3.786776495122075	0.8414052197672397	0.841516971032421
3.9492292783629925	0.9151498420735876	0.9152812635313495
4.1013319264155275	0.9869975395822841	0.9871491565393475
4.244197363068371	1.0569461955322956	1.0571185155454323
4.3787298330912225	1.1249942551485543	1.1251877468016414
4.5056758265786305	1.1911409111595799	1.1913559697066791
4.625659992445655	1.2553862230961386	1.2556231321683566
4.739211124828164	1.317723145608145	1.3179900580451267
4.846781387081855	1.3781595757823326	1.3784584212938482
4.94876080964887	1.436699627358797	1.4370306474394863
5.0454884101101	1.4933464019856761	1.4937097489540012
5.137260850928199	1.5481032982830276	1.5484991066097702
5.224339270461776	1.6009735450756983	1.601402213420929
5.306954737303118	1.6519603744404614	1.6524224010407036
5.385312652313171	1.7010666778179635	1.7015625701824697
5.422953093659995	1.7249154037143206	1.725428375565393
5.346653951062616	1.6767484338270502	1.6772273303977723
5.266191479359241	1.6267021905651473	1.6271474776996224
5.181371722876447	1.5747740711620468	1.5751862261283427
5.091976941469469	1.520960867923418	1.5213404269091673
4.997761641252539	1.4652594658519693	1.4656066332455793
4.898447680804517	1.4076664649364388	1.4079813746468404
4.793718175786766	1.3481785835330888	1.348461424387112
4.683209820693817	1.2867929597113956	1.2870440391720983
4.566503094152353	1.2235011959749134	1.2237271525918025
4.443109586950155	1.1583052760645425	1.1585095078789809
4.312455345030151	1.0912078696229393	1.0913907205566844
4.1738585760175475	1.0222093605629607	1.0223712673409935
4.026499190462693	0.9513109493676984	0.951452403705711
3.8693761845397736	0.8785144983372561	0.8786360183320004
3.701246329637601	0.803822321076786	0.8039244377918993
3.5205330187790334	0.7272369434217454	0.7273201988374332
3.325185271297886	0.6487573476102745	0.64882580825989
3.11244878658023	0.5683873263671926	0.5684435112320121
2.878470742981153	0.4861304250302399	0.486175088265078
2.617561115962255	0.4019888331019127	0.4020216984564689
2.320653912560432	0.3159612720317661	0.3159837827600181
1.9715524280251544	0.22805070377724027	0.2280610358912352
1.535050285660731	0.13825339198210393	0.13825244959088662
0.8907950331292195	0.04655604686242946	0.04655642378882898
0.8907950331292258	0.046556046862429305	0.04655642378882965
1.5350502856607349	0.13825339194847683	0.13825244959088728
1.971552428025157	0.2280507038043353	0.22806103589123589
2.320653912560432	0.315961272067386	0.3159837827600181
