-3.141592653589793	-3.141592653589793	-6.283185307179586	0.0	nan	nan	5.547858244363192e-08
-3.0781261353354537	-3.0781261353354537	-6.156252270670907	0.06346651825433947	nan	nan	1.2565729522064097
-3.0146596170811146	-3.0146596170811146	-6.029319234162229	0.1269330365086785	nan	nan	1.7679726176948625
-2.951193098826775	-2.951193098826775	-5.90238619765355	0.19039955476301795	nan	nan	2.15412506092527
-2.887726580572436	-2.887726580572436	-5.775453161144872	0.253866073017357	nan	nan	2.4743804048244353
-2.8242600623180967	-2.8242600623180967	-5.648520124636193	0.31733259127169644	nan	nan	2.7518426564644565
-2.7607935440637577	-2.7607935440637577	-5.521587088127515	0.38079910952603546	nan	nan	2.99841518682469
-2.697327025809418	-2.697327025809418	-5.394654051618836	0.4442656277803749	nan	nan	3.221199352370155
-2.633860507555079	-2.633860507555079	-5.267721015110158	0.507732146034714	nan	nan	3.4248405672854667
-2.5703939893007397	-2.5703939893007397	-5.140787978601479	0.5711986642890534	nan	nan	3.6125775511985827
-2.5069274710464007	-2.5069274710464007	-5.013854942092801	0.6346651825433924	nan	nan	3.7867764951220746
-2.443460952792061	-2.443460952792061	-4.886921905584122	0.6981317007977319	nan	nan	3.9492292783629925
-2.379994434537722	-2.379994434537722	-4.759988869075444	0.7615982190520709	nan	nan	4.1013319264155275
-2.3165279162833827	-2.3165279162833827	-4.6330558325667655	0.8250647373064104	nan	nan	4.244197363068371
-2.2530613980290433	-2.2530613980290433	-4.5061227960580865	0.8885312555607499	nan	nan	4.3787298330912225
-2.1895948797747042	-2.1895948797747042	-4.3791897595494085	0.9519977738150889	nan	nan	4.5056758265786305
-2.126128361520365	-2.126128361520365	-4.25225672304073	1.015464292069428	nan	nan	4.625659992445655
-2.0626618432660258	-2.0626618432660258	-4.1253236865320515	1.0789308103237674	nan	nan	4.739211124828164
-1.9991953250116865	-1.9991953250116865	-3.998390650023373	1.1423973285781066	nan	nan	4.846781387081855
-1.9357288067573473	-1.9357288067573473	-3.8714576135146945	1.2058638468324459	nan	nan	4.94876080964887
-1.872262288503008	-1.872262288503008	-3.744524577006016	1.269330365086785	nan	nan	5.0454884101101
-1.8087957702486688	-1.8087957702486688	-3.6175915404973376	1.3327968833411243	nan	nan	5.137260850928199
-1.7453292519943295	-1.7453292519943295	-3.490658503988659	1.3962634015954636	nan	nan	5.224339270461776
-1.6818627337399903	-1.6818627337399903	-3.3637254674799806	1.4597299198498028	nan	nan	5.306954737303118
-1.6183962154856508	-1.6183962154856508	-3.2367924309713016	1.5231964381041423	nan	nan	5.385312652313171
-1.5549296972313116	-1.5549296972313116	-3.109859394462623	1.5866629563584815	nan	nan	5.422953093659995
-1.4914631789769723	-1.4914631789769723	-2.9829263579539447	1.6501294746128208	nan	nan	5.346653951062616
-1.427996660722633	-1.427996660722633	-2.855993321445266	1.71359599286716	nan	nan	5.266191479359241
-1.3645301424682938	-1.3645301424682938	-2.7290602849365877	1.7770625111214993	nan	nan	5.181371722876447
-1.3010636242139546	-1.3010636242139546	-2.602127248427909	1.8405290293758385	nan	nan	5.091976941469469
-1.2375971059596154	-1.2375971059596154	-2.4751942119192307	1.9039955476301778	nan	nan	4.997761641252539
-1.1741305877052761	-1.1741305877052761	-2.3482611754105522	1.967462065884517	nan	nan	4.898447680804517
-1.1106640694509369	-1.1106640694509369	-2.2213281389018737	2.0309285841388562	nan	nan	4.793718175786766
-1.0471975511965974	-1.0471975511965974	-2.094395102393195	2.0943951023931957	nan	nan	4.683209820693817
-0.9837310329422584	-0.9837310329422584	-1.9674620658845168	2.1578616206475347	nan	nan	4.566503094152353
-0.9202645146879189	-0.9202645146879189	-1.8405290293758378	2.221328138901874	nan	nan	4.443109586950155
-0.8567979964335799	-0.8567979964335799	-1.7135959928671598	2.284794657156213	nan	nan	4.312455345030151
-0.7933314781792404	-0.7933314781792404	-1.5866629563584809	2.3482611754105527	nan	nan	4.173858576017547
-0.7298649599249014	-0.7298649599249014	-1.4597299198498028	2.4117276936648917	nan	nan	4.026499190462693
-0.666398441670562	-0.666398441670562	-1.332796883341124	2.475194211919231	nan	nan	3.8693761845397736
-0.6029319234162229	-0.6029319234162229	-1.2058638468324459	2.53866073017357	nan	nan	3.701246329637601
-0.5394654051618835	-0.5394654051618835	-1.078930810323767	2.6021272484279097	nan	nan	3.5205330187790334
-0.47599888690754444	-0.47599888690754444	-0.9519977738150889	2.6655937666822487	nan	nan	3.325185271297886
-0.412532368653205	-0.412532368653205	-0.82506473730641	2.729060284936588	nan	nan	3.11244878658023
-0.34906585039886595	-0.34906585039886595	-0.6981317007977319	2.792526803190927	nan	nan	2.878470742981153
-0.2855993321445265	-0.2855993321445265	-0.571198664289053	2.8559933214452666	nan	nan	2.617561115962255
-0.22213281389018746	-0.22213281389018746	-0.4442656277803749	2.9194598396996057	nan	nan	2.320653912560432
-0.158666295635848	-0.158666295635848	-0.317332591271696	2.982926357953945	nan	nan	1.9715524280251544
-0.09519977738150853	-0.09519977738150853	-0.19039955476301706	3.0463928762082846	nan	nan	1.535050285660731
-0.03173325912716951	-0.03173325912716951	-0.06346651825433902	3.1098593944626236	nan	nan	0.8907950331292195
0.031733259127169955	0.031733259127169955	0.06346651825433991	3.173325912716963	0.6234841010866532	0.4631596179500852	0.8907950331292258
0.09519977738150898	0.09519977738150898	0.19039955476301795	3.236792430971302	1.079906140793488	0.802215990303734	1.5350502856607349
0.15866629563584844	0.15866629563584844	0.3173325912716969	3.3002589492256416	1.3941528329201012	1.0356563901692182	1.971552428025157
